Cluster ID,confidence_score,Id,init_name,full_name,affiliation,city,country,canonical_city,canonical_country,canonical_affiliation,canonical_init_name,canonical_full_name,canonical_Id 
1032,0.98861771134229803,4722,PADONOU G,PADONOU GIL,,,,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.85789669935519886,4723,PADONOU G,PADONOU GERAUD,Inst Rech Dev  UMR216,Paris,France,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.85708705049294687,4724,PADONOU G,PADONOU GERAUD,Univ Paris 05  Fac Pharm,Paris,France,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.85971095470281744,4725,PADONOU G,PADONOU GERAUD,Univ Paris 06  Ecole Doctorale 393,F-75252 Paris 05,France,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.90002518433790946,4726,PADONOU G,PADONOU GERAUD,Ctr Etud & Rech Paludisme Associe Grossesse & Enf,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.98383140793213475,4727,PADONOU G,PADONOU GIL,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.98576913430140567,4728,PADONOU G,PADONOU GIL,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.99046407525355995,4729,PADONOU G,PADONOU GIL,CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.99215967380083525,4730,PADONOU G,PADONOU G,IRD,Paris,France,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.98856164171145511,4731,PADONOU G,PADONOU G,Univ Paris 05  Fac Pharm,Paris,France,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.9886446984914633,4732,PADONOU G,PADONOU G,Univ Paris 06  Ecole Doctorale 393,Paris,France,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.99076714653235221,4733,PADONOU G,PADONOU GIL,CREC,Cotonou 06 BP2604,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.98656432215984047,4734,PADONOU G,PADONOU GIL,Univ Abomey Calavi  Fac Sci & Tech,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.93258663553457999,4735,PADONOU G G,PADONOU GILLES G,,,,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.9215307327417227,4736,PADONOU G G,PADONOU GILLES G,Univ Abomey Calavi  CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.96349592163012576,4737,PADONOU G G,PADONOU GIL GERMAIN,CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.94202789664268494,4738,PADONOU G G,PADONOU GIL GERMAIN,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.94813286570402289,4739,PADONOU G G,PADONOU GIL GERMAIN,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.95436122325750494,4740,PADONOU G G,PADONOU GIL G,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.95820225202120268,4741,PADONOU G G,PADONOU GIL G,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.96930565971594596,4742,PADONOU G G,PADONOU GIL G,,,,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.94285200650875389,4743,PADONOU G G,PADONOU GIL GERMAIN,Ctr Rech Entomol Cotonou,Cotonou 2604,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.96709211285297692,4744,PADONOU G G,PADONOU GIL G,Univ Abomey Calavi  FAST  Lab Evolut Biodiversite Arthropodes & Assainissem,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.97215051146653986,4745,PADONOU G G,PADONOU GIL G,CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.96059691447478079,4746,PADONOU G G,PADONOU GIL G,Univ dAbomey Calavi  Fac Sci & Tech,Cotonou,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.94835870770307684,4747,PADONOU G G,PADONOU GIL GERMAIN,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1032,0.94693304942204404,4748,PADONOU G G,PADONOU GIL GERMAIN,Univ Abomey  Fac Sci & Tech,Calavi,Benin,cotonou 06 bp2604,benin,crec,padonou g g,padonou g,4732
1033,0.994922,4749,PAGES F,PAGES FREDERIC,,,,marseille,france,inst rech biomed armees umr 6236,pages f,pages frederic,4749
1033,0.994922,4750,PAGES F,PAGES FREDERIC,Inst Rech Biomed Armees  UMR 6236,Marseille,France,marseille,france,inst rech biomed armees umr 6236,pages f,pages frederic,4749
1034,0.994922,4751,PAGNONI F,PAGNONI FRANCO,,,,ch-1211 geneva,switzerland,who special programme res & training trop dis tdr,pagnoni f,pagnoni franco,4751
1034,0.994922,4752,PAGNONI F,PAGNONI FRANCO,WHO  Special Programme Res & Training Trop Dis TDR,CH-1211 Geneva,Switzerland,ch-1211 geneva,switzerland,who special programme res & training trop dis tdr,pagnoni f,pagnoni franco,4751
1035,0.995769,4753,PAHLAVAN G,PAHLAVAN GOLBAHAR,Hosp Clin Univ Barcelona  Barcelona Inst Global Hlth  Barcelona Ctr Int Hlth Res  ISGlobal CRESIB,Barcelona,Spain,barcelona,spain,hosp clin univ barcelona barcelona inst global hlth barcelona ctr int hlth res isglobal cresib,pahlavan g,pahlavan golbahar,4753
1035,0.995769,4754,PAHLAVAN G,PAHLAVAN G,Barcelona Inst Global Hlth ISGlobal,Barcelona,Spain,barcelona,spain,hosp clin univ barcelona barcelona inst global hlth barcelona ctr int hlth res isglobal cresib,pahlavan g,pahlavan golbahar,4753
1036,0.99753,4755,PAINE M J I,PAINE MARK J I,Univ Liverpool  Liverpool Sch Trop Med  Vector Biol Dept  Liverpool L3 5QA,Merseyside,England,merseyside,england,univ liverpool liverpool sch trop med vector biol dept liverpool l3 5qa,paine m j i,paine mark j i,4755
1036,0.99753,4756,PAINE M J I,PAINE MARK J I,Univ Liverpool  Liverpool Sch Trop Med  Dept Vector Biol  Liverpool L3 5QA,Merseyside,England,merseyside,england,univ liverpool liverpool sch trop med vector biol dept liverpool l3 5qa,paine m j i,paine mark j i,4755
1735,,4757,PALAFOX B,PALAFOX BENJAMIN,London Sch Hyg & Trop Med,London WC1,England,,,,,,
1037,0.994922,4758,PALEO U F,PALEO URBANO FRA,,,,caceres,spain,univ extremadura,paleo u f,paleo urbano fra,4758
1037,0.994922,4759,PALEO U F,PALEO URBANO FRA,Univ Extremadura,Caceres,Spain,caceres,spain,univ extremadura,paleo u f,paleo urbano fra,4758
1038,0.994922,4760,PANDIAN J D,PANDIAN JEYARAJ D,,,,punjab,india,christian med coll ludhiana ludhiana,pandian j d,pandian jeyaraj d,4760
1038,0.994922,4761,PANDIAN J D,PANDIAN JEYARAJ D,Christian Med Coll Ludhiana  Ludhiana,Punjab,India,punjab,india,christian med coll ludhiana ludhiana,pandian j d,pandian jeyaraj d,4760
1039,0.994922,4762,PAOLETTI M G,PAOLETTI MAURIZIO G,,,,i-35121 padua,italy,univ padua dipartimento biol lab agroecol & ethnobiol,paoletti m g,paoletti maurizio g,4762
1039,0.994922,4763,PAOLETTI M G,PAOLETTI MAURIZIO G,Univ Padua  Dipartimento Biol  Lab Agroecol & Ethnobiol,I-35121 Padua,Italy,i-35121 padua,italy,univ padua dipartimento biol lab agroecol & ethnobiol,paoletti m g,paoletti maurizio g,4762
1040,0.994922,4764,PAPACHRISTOU C,PAPACHRISTOU CHRISTINA,,,,d-13353 berlin,germany,charite,papachristou c,papachristou christina,4764
1040,0.994922,4765,PAPACHRISTOU C,PAPACHRISTOU CHRISTINA,Charite,D-13353 Berlin,Germany,d-13353 berlin,germany,charite,papachristou c,papachristou christina,4764
1041,0.994922,4766,PARAISO N M,PARAISO NOEL MOUSSILIOU,,,,ouidha,benin,inst reg sante publ ouidah,paraiso n m,paraiso noel moussiliou,4766
1041,0.994922,4767,PARAISO N M,PARAISO NOEL MOUSSILIOU,Inst Reg Sante Publ Ouidah,Ouidha,Benin,ouidha,benin,inst reg sante publ ouidah,paraiso n m,paraiso noel moussiliou,4766
1042,0.99407392740249634,4768,PASTEUR N,PASTEUR NICOLE,,,,montpellier,france,univ montpellier 2 cnrs inst sci evolut equipe genet adaptat,pasteur n,pasteur nicole,4770
1042,0.99553844332695007,4769,PASTEUR N,PASTEUR NICOLE,Univ Montpellier 2  CNRS  ISEM,Montpellier,France,montpellier,france,univ montpellier 2 cnrs inst sci evolut equipe genet adaptat,pasteur n,pasteur nicole,4770
1042,0.99364998936653137,4770,PASTEUR N,PASTEUR N,,,,montpellier,france,univ montpellier 2 cnrs inst sci evolut equipe genet adaptat,pasteur n,pasteur nicole,4770
1042,0.99540218710899353,4771,PASTEUR N,PASTEUR N,Univ Montpellier 2  CNRS  Inst Sci Evolut,Montpellier,France,montpellier,france,univ montpellier 2 cnrs inst sci evolut equipe genet adaptat,pasteur n,pasteur nicole,4770
1042,0.99552097916603088,4772,PASTEUR N,PASTEUR NICOLE,Univ Montpellier 2  CNRS  Inst Sci Evolut  Equipe Genet Adaptat,F-34095 Montpellier,France,montpellier,france,univ montpellier 2 cnrs inst sci evolut equipe genet adaptat,pasteur n,pasteur nicole,4770
1736,,4773,PATOUILLARD E,PATOUILLARD EDITH,London Sch Hyg & Trop Med,London WC1,England,,,,,,
1043,0.994922,4774,PATTEN S B,PATTEN SCOTT B,,,,ab,canada,univ calgary calgary,patten s b,patten scott b,4774
1043,0.994922,4775,PATTEN S B,PATTEN SCOTT B,Univ Calgary  Calgary,AB,Canada,ab,canada,univ calgary calgary,patten s b,patten scott b,4774
1044,0.994922,4776,PAUL V K,PAUL VINOD K,,,,new delhi,india,aiims,paul v k,paul vinod k,4776
1044,0.994922,4777,PAUL V K,PAUL VINOD K,AIIMS,New Delhi,India,new delhi,india,aiims,paul v k,paul vinod k,4776
1045,0.996698,4778,PAUPY C,PAUPY C,IRD  UR016,Yaounde,Cameroon,yaounde,cameroon,ird ur016,paupy c,paupy c,4778
1045,0.996698,4779,PAUPY C,PAUPY C,Org Coordinat Lutte Endemies Afrique Cent,Yaounde,Cameroon,yaounde,cameroon,ird ur016,paupy c,paupy c,4778
1046,0.994922,4780,PAVLIN B I,PAVLIN BORIS IGOR,,,,ncd,papua n guinea,independent waigani,pavlin b i,pavlin boris igor,4780
1046,0.994922,4781,PAVLIN B I,PAVLIN BORIS IGOR,Independent  Waigani,NCD,Papua N Guinea,ncd,papua n guinea,independent waigani,pavlin b i,pavlin boris igor,4780
1737,,4782,PAYEN D,PAYEN D,,,,,,,,,
1738,,4783,PAYET C,PAYET CORINNE,,,,,,,,,
1739,,4784,PAZOU E Y A,PAZOU ELISABETH YEHOUENOU A,Univ Abomey Calavi  Ecole Polytech Abomey Calavi  Dept Genie Environm  Lab Rech Biol Appl LARBA,Cotonou,Benin,,,,,,
1047,0.994922,4785,PEARCE N,PEARCE NEIL,,,,bloomsbury,england,london sch hyg & trop med,pearce n,pearce neil,4785
1047,0.994922,4786,PEARCE N,PEARCE NEIL,London Sch Hyg & Trop Med,Bloomsbury,England,bloomsbury,england,london sch hyg & trop med,pearce n,pearce neil,4785
1048,0.98210303783416752,4787,PENALI L K,PENALI LOUIS K,,,,dakar,senegal,wwarn,penali l k,penali louis k,4787
1048,0.98402342796325681,4788,PENALI L K,PENALI LOUIS K,WorldWide Antimalarial Resistance Network WWARN W,Dakar,Senegal,dakar,senegal,wwarn,penali l k,penali louis k,4787
1048,0.98717712163925175,4789,PENALI L K,PENALI LOUIS K,WWARN,Dakar,Senegal,dakar,senegal,wwarn,penali l k,penali louis k,4787
1048,0.98714129924774174,4790,PENALI L K,PENALI LOUIS K,WWARN  West Africa Reg Ctr,Dakar,Senegal,dakar,senegal,wwarn,penali l k,penali louis k,4787
1048,0.96928427219390867,4791,PENALI L K,PENALI L K,,,,dakar,senegal,wwarn,penali l k,penali louis k,4787
1048,0.97889791727066044,4792,PENALI L K,PENALI L K,WWARN West Africa Reg Ctr,Dakar,Senegal,dakar,senegal,wwarn,penali l k,penali louis k,4787
1049,0.9940287590026855,4793,PENE M,PENE MBAYE,,,,dakar,senegal,univ cheikh anta diop fac med dept parasitol & mycol,pene m,pene mbaye,4793
1049,0.99553576707839964,4794,PENE M,PENE MBAYE,Univ Cheikh Anta Diop  Dept Parasitol & Mycol  Fac Med,Dakar,Senegal,dakar,senegal,univ cheikh anta diop fac med dept parasitol & mycol,pene m,pene mbaye,4793
1049,0.99546887874603274,4795,PENE M,PENE MBAYE,Univ Cheikh Anta Diop  Dept Med Parasitol  Fac Med,Dakar,Senegal,dakar,senegal,univ cheikh anta diop fac med dept parasitol & mycol,pene m,pene mbaye,4793
1049,0.99569801092147825,4796,PENE M,PENE MBAYE,Univ Cheikh Anta Diop  Fac Med  Dept Parasitol,Dakar,Senegal,dakar,senegal,univ cheikh anta diop fac med dept parasitol & mycol,pene m,pene mbaye,4793
1049,0.99313571453094485,4797,PENE M,PENE M,,,,dakar,senegal,univ cheikh anta diop fac med dept parasitol & mycol,pene m,pene mbaye,4793
1049,0.99517819881439207,4798,PENE M,PENE M,Univ Cheikh Anta Diop  Fac Med  Dept Parasitol & Mycol,Dakar,Senegal,dakar,senegal,univ cheikh anta diop fac med dept parasitol & mycol,pene m,pene mbaye,4793
1050,0.99483349546790123,4799,PENNETIER C,PENNETIER CEDRIC,,,,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.9936437550932169,4800,PENNETIER C,PENNETIER CEDRIC,IRD  MIVEGEC  UM CNRS IRD 224 5290,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99373283609747887,4801,PENNETIER C,PENNETIER CEDRIC,IRD  CNRS 5290  IRD 224  MIVEGEC UM1 UM2,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99357153847813606,4802,PENNETIER C,PENNETIER CEDRIC,CREC  Minist Sante,Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99288732185959816,4803,PENNETIER C,PENNETIER CEDRIC,Inst Rech Dev  Lab Lutte Insectes Nuisibles,F-34394 Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99164060689508915,4804,PENNETIER C,PENNETIER CEDRIC,Univ Greenwich Medway  Chatham ME4 4TB,Kent,England,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99098130315542221,4805,PENNETIER C,PENNETIER CEDRIC,Univ Sussex  Sch Life Sci  Brighton BN1 9QG,E Sussex,England,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99373672343790531,4806,PENNETIER C,PENNETIER CEDRIC,IRD  UM1 UM2 CNRS 5290 IRD 224  MiVEGEC,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99402950145304203,4807,PENNETIER C,PENNETIER CEDRIC,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99387023039162159,4808,PENNETIER C,PENNETIER CEDRIC,Ctr Rech Entomol Cotonou CREC,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99497136846184731,4809,PENNETIER C,PENNETIER CEDRIC,Inst Rech Dev,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99355302937328815,4810,PENNETIER C,PENNETIER C,,,,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99270164035260677,4811,PENNETIER C,PENNETIER C,Malad Infect & Vecteurs Ecol Genet Evolut & Contr  Caracterisat & Controle Populat Vecteurs,Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.9956282339990139,4812,PENNETIER C,PENNETIER CEDRIC,IRD CREC,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99395763874053955,4813,PENNETIER C,PENNETIER CEDRIC,Ctr IRD Montpellier  IRD UMR  MIGEVEC  UM1 UM2 CNRS5290 IRD 224,F-34394 Montpellier 5,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99375194869935513,4814,PENNETIER C,PENNETIER CEDRIC,IRD CREC  MIGEVEC  UM1  UM2 CNRS5290 IRD 224,Cotonou 08,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99450727924704552,4815,PENNETIER C,PENNETIER CEDRIC,Inst Rech Dev,Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.9936026968061924,4816,PENNETIER C,PENNETIER CEDRIC,UM1 UM2 CNRS 5290 IRD 224  IRD,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99596728570759296,4817,PENNETIER C,PENNETIER CEDRIC,CREC,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99326286464929581,4818,PENNETIER C,PENNETIER CEDRIC,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99364854767918587,4819,PENNETIER C,PENNETIER CEDRIC,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99257500842213631,4820,PENNETIER C,PENNETIER CEDRIC,IRD  Lab Lutte Insectes Nuisibles,F-34394 Montpellier 5,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99445053189992905,4821,PENNETIER C,PENNETIER CEDRIC,Ctr Rech Entomol Cotonou  MIVEGEC IRD CNRS UM1 UM2 224 5290,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99374733865261078,4822,PENNETIER C,PENNETIER CEDRIC,LIN  IRD  UR016,Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99394749477505684,4823,PENNETIER C,PENNETIER CEDRIC,UM1 UM2 CNRS 5290 IRD 224  Inst Rech Dev  UMR MIVEGEC,Contonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99358772672712803,4824,PENNETIER C,PENNETIER CEDRIC,Minist Hlth  Ctr Rech Entomol Cotonou,Contonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99434384889900684,4825,PENNETIER C,PENNETIER CEDRIC,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99365631304681301,4826,PENNETIER C,PENNETIER CEDRIC,Minist Sante  Ctre Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99382434599101543,4827,PENNETIER C,PENNETIER CEDRIC,Inst Rech Dev  UR016,F-34394 Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99359853751957417,4828,PENNETIER C,PENNETIER CEDRIC,IRD  CCPV UMR MIVEGEC  UR016,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99451102316379547,4829,PENNETIER C,PENNETIER CEDRIC,Ctr Rech Entomol Cotonou  IRD  MIVEGEC  UM1 CNRS 5290 IRD 224,Cotonou,Benin,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99293501861393452,4830,PENNETIER C,PENNETIER CEDRIC,Univ Montpellier I  IRD 224  CNRS 5290  MIVEGEC,Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1050,0.99331647716462612,4831,PENNETIER C,PENNETIER CEDRIC,Univ Montpellier 2,Montpellier,France,cotonou,benin,crec,pennetier c,pennetier cedric,4800
1051,0.99492180347442627,4832,PEREIRA D M,PEREIRA DAVID M,,,,braga,portugal,univ minho headquarters european inst excellence tissue engn 3bs res grp biomat biodegradables & biomimet,pereira d m,pereira david m,4832
1051,0.99558693170547485,4833,PEREIRA D M,PEREIRA DAVID M,Univ Minho  Headquarters European Inst Excellence Tissue Engn  3Bs Res Grp Biomat Biodegradables & Biomimet,Braga,Portugal,braga,portugal,univ minho headquarters european inst excellence tissue engn 3bs res grp biomat biodegradables & biomimet,pereira d m,pereira david m,4832
1051,0.99558693170547485,4834,PEREIRA D M,PEREIRA DAVID M,ICVS 3Bs PT Govt Associate Lab,Braga,Portugal,braga,portugal,univ minho headquarters european inst excellence tissue engn 3bs res grp biomat biodegradables & biomimet,pereira d m,pereira david m,4832
1740,,4835,PEREZ J,PEREZ JULIE,CNRS  IRD  ISEM  UMR 5554,Montpellier,France,,,,,,
1052,0.96863573789596558,4836,PERRIN R X,PERRIN R X,,,,cotonou,benin,fac sci sante,perrin r x,perrin rene xavier,4836
1052,0.98177877068519592,4837,PERRIN R X,PERRIN RENE XAVIER,,,,cotonou,benin,fac sci sante,perrin r x,perrin rene xavier,4836
1052,0.98177877068519592,4838,PERRIN R X,PERRIN RENE XAVIER,Fac Sci Sante,Cotonou,Benin,cotonou,benin,fac sci sante,perrin r x,perrin rene xavier,4836
1053,0.99647216002146399,4839,PERROTEY S,PERROTEY SYLVIE,Univ Strasbourg  Inst Parasitol & Pathol Tropicale,F-67000 Strasbourg,France,strasbourg,france,univ strasbourg inst parasitol & pathol tropicale,perrotey s,perrotey sylvie,4840
1053,0.99651058514912927,4840,PERROTEY S,PERROTEY SYLVIE,Univ Strasbourg  Inst Parasitol & Pathol Trop IPPTS Fed Med Transl,Strasbourg,France,strasbourg,france,univ strasbourg inst parasitol & pathol tropicale,perrotey s,perrotey sylvie,4840
1053,0.99492180347442627,4841,PERROTEY S,PERROTEY SYLVIE,,,,strasbourg,france,univ strasbourg inst parasitol & pathol tropicale,perrotey s,perrotey sylvie,4840
1053,0.99652739365895593,4842,PERROTEY S,PERROTEY SYLVIE,Univ Strasbourg  Inst Parasitol & Pathol Trop  EA 7292  Federat Med Translat,Strasbourg,France,strasbourg,france,univ strasbourg inst parasitol & pathol tropicale,perrotey s,perrotey sylvie,4840
1054,0.994922,4843,PERVAIZ A,PERVAIZ ASLAM,,,,punjab,pakistan,postgrad med inst lahore,pervaiz a,pervaiz aslam,4843
1054,0.994922,4844,PERVAIZ A,PERVAIZ ASLAM,Postgrad Med Inst  Lahore,Punjab,Pakistan,punjab,pakistan,postgrad med inst lahore,pervaiz a,pervaiz aslam,4843
1055,0.9936085045337677,4845,PESHU J,PESHU JUDY,,,,kilifi,kenya,wellcome trust res programme kenya med res inst,peshu j,peshu j,4845
1055,0.99496513605117798,4846,PESHU J,PESHU JUDY,Wellcome Trust Res Programme  Kenya Med Res Inst,Kilifi,Kenya,kilifi,kenya,wellcome trust res programme kenya med res inst,peshu j,peshu j,4845
1055,0.99404627084732056,4847,PESHU J,PESHU J,,,,kilifi,kenya,wellcome trust res programme kenya med res inst,peshu j,peshu j,4845
1055,0.99448338150978088,4848,PESHU J,PESHU J,Kenya Govt Med Res Ctr,Kilifi,Kenya,kilifi,kenya,wellcome trust res programme kenya med res inst,peshu j,peshu j,4845
1055,0.99508553743362427,4849,PESHU J,PESHU J,Wellcome Trust Res Programme,Kilifi,Kenya,kilifi,kenya,wellcome trust res programme kenya med res inst,peshu j,peshu j,4845
1056,0.994922,4850,PESUDOVS K,PESUDOVS KONRAD,,,,sa,australia,flinders univ s australia adelaide,pesudovs k,pesudovs konrad,4850
1056,0.994922,4851,PESUDOVS K,PESUDOVS KONRAD,Flinders Univ S Australia  Adelaide,SA,Australia,sa,australia,flinders univ s australia adelaide,pesudovs k,pesudovs konrad,4850
1057,0.994922,4852,PETZOLD M,PETZOLD MAX,,,,gothenburg,sweden,univ gothenburg sahlgrenska acad ctr appl biostat,petzold m,petzold max,4852
1057,0.994922,4853,PETZOLD M,PETZOLD MAX,Univ Gothenburg  Sahlgrenska Acad  Ctr Appl Biostat,Gothenburg,Sweden,gothenburg,sweden,univ gothenburg sahlgrenska acad ctr appl biostat,petzold m,petzold max,4852
1058,0.99608381589253747,4854,PFAFF A W,PFAFF ALEXANDER W,Univ Strasbourg  Inst Parasitol & Pathol Tropicale,F-67000 Strasbourg,France,strasbourg,france,univ strasbourg inst parasitol & pathol tropicale,pfaff a w,pfaff alexander w,4854
