True Id,init_name,last_name,first_name,full_name,norm_name,place,affiliation,country
1782,YETEIN M H,YETEIN,MARIUS H,YETEIN MARIUS H,YETEIN M H,COTONOU,UNIV ABOMEY CALAVI  FAC LETTER ARTS & HUMAN SCI  DEPT GEOG,BENIN
1783,TENTE B,TENTE,BRICE,TENTE BRICE,TENTE B,COTONOU,UNIV ABOMEY CALAVI  FAC LETTER ARTS & HUMAN SCI  DEPT GEOG,BENIN
1803,KUSIMO M O,KUSIMO,MICHAEL O,KUSIMO MICHAEL O,KUSIMO M O,COTONOU,INT INST TROP AGR  08 BP 0932,BENIN
1822,SAIZONOU R,SAIZONOU,R,SAIZONOU R,SAIZONOU JACQUES,COTONOU,UNIV ABOMEY CALAVI INST REG SANTE PUBL,BENIN
886,ALLEN P J,ALLEN,PETER J,ALLEN PETER J,ALLEN PETER J,CAYO,MINIST HLTH BELMOPAN,BELIZE
1039,MCKAY A C,MCKAY,ABIGAIL CECILIA,MCKAY ABIGAIL CECILIA,MCKAY ABIGAIL CECILIA,BELIZE CITY,EMERGENTCORP,BELIZE
337,MANGELINCKX S,MANGELINCKX,SVEN,MANGELINCKX SVEN,MANGELINCKX SVEN,GHENT,UNIV GHENT FAC BIOSCI ENGN DEPT SUSTAINABLE ORGAN CHEM & TECHNOL,BELGIUM
339,DE KIMPE N,DE KIMPE,NORBERT,DE KIMPE NORBERT,DE KIMPE NORBERT,GHENT,UNIV GHENT FAC BIOSCI ENGN DEPT SUSTAINABLE ORGAN CHEM & TECHNOL,BELGIUM
374,COOSEMANS M,COOSEMANS,M,COOSEMANS M,COOSEMANS MARC,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
374,COOSEMANS M,COOSEMANS,MARC,COOSEMANS MARC,COOSEMANS MARC,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
405,JANSSENS B,JANSSENS,BART,JANSSENS BART,JANSSENS BART,BRUSSELS,MED SANS FRONTIERES OPERAT CTR,BELGIUM
424,VAN HERP M,VAN HERP,MICHEL,VAN HERP MICHEL,VAN HERP MICHEL,BRUSSELS,OPERAT CTR BRUSSELS MED SANS FRONTIERES,BELGIUM
499,BERO J,BERO,JOANNE,BERO JOANNE,BERO JOANNE,BRUSSELS,CATHOLIC UNIV LOUVAIN LOUVAIN DRUG RES INST PHARMACOGNOSY RES GRP,BELGIUM
501,FREDERICH M,FREDERICH,MICHEL,FREDERICH MICHEL,FREDERICH MICHEL,LIEGE,UNIV LIEGE LAB PHARMACOGNOSIE CIRM,BELGIUM
503,DEMOL P,DEMOL,PATRICK,DEMOL PATRICK,DEMOL PATRICK,LIEGE,UNIV LIEGE CIRM LAB MICROBIOL MED,BELGIUM
542,MAMADOU O,MAMADOU,OSSENATOU,MAMADOU OSSENATOU,MAMADOU OSSENATOU,GEMBLOUX,UNIV LIEGE GEMBLOUX AGROBIO TECH TERRA ECOSYST ATMOSPHERE EXCHANGES AVE FAC 8,BELGIUM
612,ERHART A,ERHART,ANNETTE,ERHART ANNETTE,ERHART ANNETTE,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
612,ERHART A,ERHART,A,ERHART A,ERHART ANNETTE,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
615,VAN OVERMEIR C,VAN OVERMEIR,CHANTAL,VAN OVERMEIR CHANTAL,VAN OVERMEIR CHANTAL,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
615,VAN OVERMEIR C,VAN OVERMEIR,C,VAN OVERMEIR C,VAN OVERMEIR CHANTAL,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
616,MENTEN J,MENTEN,JORIS,MENTEN JORIS,MENTEN JORIS,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
616,MENTEN J,MENTEN,J,MENTEN J,MENTEN JORIS,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
733,GRIETENS K P,GRIETENS,KOEN PEETERS,GRIETENS KOEN PEETERS,GRIETENS KOEN PEETERS,ANTWERP,INST TROP MED,BELGIUM
750,DIAWARA B,DIAWARA,B,DIAWARA B,DIAWARA HERMINE ZIME,BRUSSELS,CATHOLIC UNIV LOUVAIN LOUVAIN DRUG RES INST LAB PHARMACOGNOSIE,BELGIUM
792,DIVE G,DIVE,GEORGES,DIVE GEORGES,DIVE GEORGES,LIEGE,UNIV LIEGE CTR PROT ENGN DEPT CHEM,BELGIUM
793,EVRARD B,EVRARD,BRIGITTE,EVRARD BRIGITTE,EVRARD BRIGITTE,LIEGE,UNIV LIEGE LAB PHARMACEUT TECHNOL DEPT PHARM DRUG RES CTR CIRM CHU,BELGIUM
804,PIGEON O,PIGEON,OLIVIER,PIGEON OLIVIER,PIGEON OLIVIER,GEMBLOUX,WALLOON AGR RES CTR AGR & NAT ENVIRONM DEPT PLANT PROTECT PROD & BIOCIDES PHYSICOCHEM & RESID,BELGIUM
808,VAN LOEN H,VAN LOEN,H,VAN LOEN H,VAN LOEN HARRY,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
808,VAN LOEN H,VAN LOEN,HARRY,VAN LOEN HARRY,VAN LOEN HARRY,ANTWERP,INST TROP MED PRINCE LEOPOLD DEPT PARASITOL,BELGIUM
1218,DEVLEESSCHAUWER B,DEVLEESSCHAUWER,B,DEVLEESSCHAUWER B,DEVLEESSCHAUWER B,BRUSSELS,CATHOLIC UNIV LOUVAIN IRSS,BELGIUM
1219,BERKVENS D,BERKVENS,D,BERKVENS D,BERKVENS D,ANTWERP,INST TROP MED DEPT ANIM HLTH,BELGIUM
1370,DIAWARA H Z,DIAWARA,HERMINE ZIME,DIAWARA HERMINE ZIME,DIAWARA HERMINE ZIME,BRUSSELS,CATHOLIC UNIV LOUVAIN LOUVAIN DRUG RES INST LAB PHARMACOGNOSIE,BELGIUM
1371,LECLERCQ J Q,LECLERCQ,JOELLE QUETIN,LECLERCQ JOELLE QUETIN,LECLERCQ JOELLE QUETIN,BRUSSELS,CATHOLIC UNIV LOUVAIN LOUVAIN DRUG RES INST LAB PHARMACOGNOSIE,BELGIUM
1477,DE LA MOTTE L G,DE LA MOTTE,LOUIS GOURLEZ,DE LA MOTTE LOUIS GOURLEZ,DE LA MOTTE L G,GEMBLOUX,UNIV LIEGE  GEMBLOUX AGROBIO TECH  TERRA  ECOSYST ATMOSPHERE EXCHANGES  AVE FAC 8,BELGIUM
1478,DE LIGNE A,DE LIGNE,ANNE,DE LIGNE ANNE,DE LIGNE A,GEMBLOUX,UNIV LIEGE  GEMBLOUX AGROBIO TECH  TERRA  ECOSYST ATMOSPHERE EXCHANGES  AVE FAC 8,BELGIUM
1479,HEINESCH B,HEINESCH,BERNARD,HEINESCH BERNARD,HEINESCH B,GEMBLOUX,UNIV LIEGE  GEMBLOUX AGROBIO TECH  TERRA  ECOSYST ATMOSPHERE EXCHANGES  AVE FAC 8,BELGIUM
1480,AUBINET M,AUBINET,MARC,AUBINET MARC,AUBINET M,GEMBLOUX,UNIV LIEGE  GEMBLOUX AGROBIO TECH  TERRA  ECOSYST ATMOSPHERE EXCHANGES  AVE FAC 8,BELGIUM
1573,PIEL G,PIEL,GERALDINE,PIEL GERALDINE,PIEL G,LIEGE,UNIV LIEGE  LAB PHARMACEUT TECHNOL  DEPT PHARM  DRUG RES CTR CIRM CHU,BELGIUM
1676,SPEYBROECK N,SPEYBROECK,N,SPEYBROECK N,SPEYBROECK N,BRUSSELS,CATHOLIC UNIV LOUVAIN  IRSS,BELGIUM
1787,ROZET E,ROZET,ERIC,ROZET ERIC,ROZET E,LIEGE,UNIV LIEGE  ANALYT CHEM LAB  INST PHARM  CHU DEPT PHARM CIRM,BELGIUM
1056,NAHEED A,NAHEED,ALIYA,NAHEED ALIYA,NAHEED ALIYA,DHAKA,INT CTR DIARRHOEAL DIS RES,BANGLADESH
1274,KHAN S A,KHAN,SHAKIL AHMED,KHAN SHAKIL AHMED,KHAN SHAKIL AHMED,DHAKA,BANGLADESH ATOM ENERGY COMMISS ATOM ENERGY RES ESTAB INST FOOD & RADIAT BIOL,BANGLADESH
960,HAMADEH R R,HAMADEH,RANDAH RIBHI,HAMADEH RANDAH RIBHI,HAMADEH RANDAH RIBHI,MANAMA,ARABIAN GULF UNIV,BAHRAIN
89,GILLES J R L,GILLES,JEREMIE R L,GILLES JEREMIE R L,GILLES JEREMIE R L,VIENNA,IAEA JOINT FAO IAEA DIV NUCL TECH FOOD INSECT PEST CONTROL LAB,AUSTRIA
554,LIST M,LIST,MANUELA,LIST MANUELA,LIST MANUELA,LINZ,JOHANNES KEPLER UNIV LINZ INST CHEM TECHNOL ORGAN MAT,AUSTRIA
555,SCHWARZINGER B,SCHWARZINGER,BETTINA,SCHWARZINGER BETTINA,SCHWARZINGER BETTINA,LINZ,JOHANNES KEPLER UNIV LINZ INST CHEM TECHNOL ORGAN MAT,AUSTRIA
556,SCHOEFBERGER W,SCHOEFBERGER,WOLFGANG,SCHOEFBERGER WOLFGANG,SCHOEFBERGER WOLFGANG,LINZ,JOHANNES KEPLER UNIV LINZ INST INORGAN CHEM,AUSTRIA
557,SCHWARZINGER C,SCHWARZINGER,CLEMENS,SCHWARZINGER CLEMENS,SCHWARZINGER CLEMENS,LINZ,JOHANNES KEPLER UNIV LINZ INST CHEM TECHNOL ORGAN MAT,AUSTRIA
919,BRAININ M,BRAININ,MICHAEL,BRAININ MICHAEL,BRAININ MICHAEL,KREMS,DANUBE UNIV KREMS,AUSTRIA
1703,LEES R S,LEES,ROSEMARY SUSAN,LEES ROSEMARY SUSAN,LEES R S,VIENNA,IAEA  JOINT FAO IAEA DIV NUCL TECH FOOD & AGR  INSECT PEST CONTROL LAB  FAO IAEM AGR & BIOTECHNOL LABS,AUSTRIA
757,JENNISON C,JENNISON,CHARLIE,JENNISON CHARLIE,JENNISON CHARLIE,MELBOURNE,WALTER & ELIZA HALL INST MED RES DIV INFECT & IMMUN MELBOURNE,AUSTRALIA
761,BARRY A E,BARRY,ALYSSA E,BARRY ALYSSA E,BARRY ALYSSA E,MELBOURNE,WALTER & ELIZA HALL INST MED RES DIV INFECT & IMMUN MELBOURNE,AUSTRALIA
916,BLORE J D,BLORE,JED D,BLORE JED D,BLORE JED D,MELBOURNE,UNIV MELBOURNE MELBOURNE,AUSTRALIA
926,COWIE B C,COWIE,BENJAMIN C,COWIE BENJAMIN C,COWIE BENJAMIN C,MELBOURNE,VICTORIAN INFECT DIS REFERENCE LAB NORTH MELBOURNE,AUSTRALIA
930,DE LEO D,DE LEO,DIEGO,DE LEO DIEGO,DE LEO DIEGO,BRISBANE,GRIFFITH UNIV BRISBANE,AUSTRALIA
931,DEGENHARDT L,DEGENHARDT,LOUISA,DEGENHARDT LOUISA,DEGENHARDT LOUISA,SYDNEY,UNIV NEW S WALES SYDNEY,AUSTRALIA
938,DRISCOLL T R,DRISCOLL,TIM R,DRISCOLL TIM R,DRISCOLL TIM R,SYDNEY,UNIV SYDNEY SYDNEY SCH PUBL HLTH SYDNEY,AUSTRALIA
952,GIBNEY K B,GIBNEY,KATHERINE B,GIBNEY KATHERINE B,GIBNEY KATHERINE B,MELBOURNE,MONASH UNIV MELBOURNE,AUSTRALIA
957,GOUDA H N,GOUDA,HEBE N,GOUDA HEBE N,GOUDA HEBE N,BRISBANE,UNIV QUEENSLAND BRISBANE,AUSTRALIA
962,HANKEY G J,HANKEY,GRAEME J,HANKEY GRAEME J,HANKEY GRAEME J,PERTH,UNIV WESTERN AUSTRALIA SCH MED & PHARMACOL PERTH,AUSTRALIA
972,HOY D G,HOY,DAMIAN G,HOY DAMIAN G,HOY DAMIAN G,BRISBANE,UNIV QUEENSLAND SCH POPULAT HLTH BRISBANE,AUSTRALIA
999,KINFU Y,KINFU,YOHANNES,KINFU YOHANNES,KINFU YOHANNES,CANBERRA,UNIV CANBERRA CANBERRA,AUSTRALIA
1001,KNIBBS L,KNIBBS,LUKE,KNIBBS LUKE,KNIBBS LUKE,BRISBANE,UNIV QUEENSLAND BRISBANE,AUSTRALIA
1012,BALAJI A L,BALAJI,ARJUN LAKSHMANA,BALAJI ARJUN LAKSHMANA,BALAJI ARJUN LAKSHMANA,MELBOURNE,UNIV MELBOURNE MELBOURNE,AUSTRALIA
1018,LEIGH J,LEIGH,JAMES,LEIGH JAMES,LEIGH JAMES,SYDNEY,UNIV SYDNEY SYDNEY,AUSTRALIA
1027,LLOYD B K,LLOYD,BELINDA K,LLOYD BELINDA K,LLOYD BELINDA K,MELBOURNE,MONASH UNIV EASTERN HLTH CLIN SCH MELBOURNE,AUSTRALIA
1030,MACLACHLAN J H,MACLACHLAN,JENNIFER H,MACLACHLAN JENNIFER H,MACLACHLAN JENNIFER H,MELBOURNE,VICTORIAN INFECT DIS REFERENCE LAB NORTH MELBOURNE,AUSTRALIA
1085,PESUDOVS K,PESUDOVS,KONRAD,PESUDOVS KONRAD,PESUDOVS KONRAD,ADELAIDE,FLINDERS UNIV S AUSTRALIA ADELAIDE,AUSTRALIA
1097,REILLY R Q,REILLY,ROBERT QUENTIN,REILLY ROBERT QUENTIN,REILLY ROBERT QUENTIN,QUEENSLAND,PRIVATE CONSULTANT CAIRNS,AUSTRALIA
1142,VALLELY A J,VALLELY,ANDREW J,VALLELY ANDREW J,VALLELY ANDREW J,SYDNEY,UNIV NEW S WALES KIRBY INST SYDNEY,AUSTRALIA
1155,WEINTRAUB R G,WEINTRAUB,ROBERT G,WEINTRAUB ROBERT G,WEINTRAUB ROBERT G,MELBOURNE,UNIV MELBOURNE MELBOURNE,AUSTRALIA
1177,LOPEZ A D,LOPEZ,ALAN D,LOPEZ ALAN D,LOPEZ ALAN D,MELBOURNE,UNIV MELBOURNE MELBOURNE,AUSTRALIA
1223,ANSTEY N M,ANSTEY,N M,ANSTEY N M,ANSTEY N M,DARWIN,MENZIES SCH HLTH RES GLOBAL & TROP HLTH DIV DARWIN,AUSTRALIA
1224,DAVIS T M E,DAVIS,T M E,DAVIS T M E,DAVIS T M E,CRAWLEY,UNIV WESTERN AUSTRALIA SCH MED & PHARMACOL CRAWLEY,AUSTRALIA
1225,KARUNAJEEWA H A,KARUNAJEEWA,H A,KARUNAJEEWA H A,KARUNAJEEWA H A,MELBOURNE,WALTER & ELIZA HALL INST MED RES INFECT & IMMUN DIV MELBOURNE,AUSTRALIA
1226,MUELLER I,MUELLER,I,MUELLER I,MUELLER I,MELBOURNE,WALTER & ELIZA HALL INST MED RES INFECT & IMMUN DIV MELBOURNE,AUSTRALIA
1680,PRICE R N,PRICE,R N,PRICE R N,PRICE R N,DARWIN,MENZIES SCH HLTH RES  GLOBAL & TROP HLTH DIV  DARWIN,AUSTRALIA
1118,SILVA A P,SILVA,ANDREA P,SILVA ANDREA P,SILVA ANDREA P,BUENOS AIRES,INST NACL EPIDEMIOL DR JUAN H JARA MAR DEL PLATA,ARGENTINA
702,BESNARD P,BESNARD,PATRICK,BESNARD PATRICK,BESNARD PATRICK,LOBITO,SONAMET MALARIA CONTROL PROGRAM LOBITO,ANGOLA
703,LE MIRE J,LE MIRE,JACQUES,LE MIRE JACQUES,LE MIRE JACQUES,LOBITO,SONAMET MALARIA CONTROL PROGRAM LOBITO,ANGOLA
704,FORTES F,FORTES,FILOMENO,FORTES FILOMENO,FORTES FILOMENO,LUANDA,MINIST HLTH NATL MALARIA CONTROL PROGRAM NATL INST PUBL HLTH,ANGOLA
895,ANWARI P,ANWARI,PALWASHA,ANWARI PALWASHA,ANWARI PALWASHA,KABUL,UNFPA,AFGHANISTAN
1036,MASHAL M T,MASHAL,MOHAMMAD TAUFIQ,MASHAL MOHAMMAD TAUFIQ,MASHAL MOHAMMAD TAUFIQ,KABUL,MINIST PUBL HLTH,AFGHANISTAN
49,FAUCHER J F,FAUCHER,JEANFRANCOIS,FAUCHER JEANFRANCOIS,FAUCHER JEANFRANCOIS,BESANCON,UNIV BESANCON MED CTR DEPT INFECT DIS,FRANCE
49,FAUCHER J F,FAUCHER,J F,FAUCHER J F,FAUCHER JEANFRANCOIS,,UNIV BESANCON MED CTR DEPT INFECT DIS,FRANCE
49,FAUCHER J F,FAUCHER,JF,FAUCHER JF,FAUCHER JEANFRANCOIS,,UNIV BESANCON MED CTR DEPT INFECT DIS,FRANCE
65,CHIPPAUX J P,CHIPPAUX,JEANPHILIPPE,CHIPPAUX JEANPHILIPPE,CHIPPAUX JEANPHILIPPE,,,
65,CHIPPAUX J P,CHIPPAUX,JEANPHILLIPE,CHIPPAUX JEANPHILLIPE,CHIPPAUX JEANPHILIPPE,,,
82,MIGOTNABIAS F,MIGOTNABIAS,FLORENCE,MIGOTNABIAS FLORENCE,MIGOTNABIAS FLORENCE,PARIS,UNIV PARIS 05 PRES SORBONNE PARIS CITE,FRANCE
82,MIGOTNABIAS F,MIGOTNABIAS,F,MIGOTNABIAS F,MIGOTNABIAS FLORENCE,PARIS,UNIV PARIS 05 PRES SORBONNE PARIS CITE,FRANCE
98,DENOEUDNDAM L,DENOEUDNDAM,L,DENOEUDNDAM L,DENOEUDNDAM L,,,
98,DENOEUDNDAM L,DENOEUDNDAM,LISE,DENOEUDNDAM LISE,DENOEUDNDAM L,,,
105,GIRARD P M,GIRARD,P M,GIRARD P M,GIRARD P M,,,
105,GIRARD P M,GIRARD,PIERREMARIE,GIRARD PIERREMARIE,GIRARD P M,,,
149,DALESSANDRO U,DALESSANDRO,UMBERTO,DALESSANDRO UMBERTO,DALESSANDRO UMBERTO,,,
149,DALESSANDRO U,DALESSANDRO,U,DALESSANDRO U,DALESSANDRO UMBERTO,,,
180,GUTHMANN J P,GUTHMANN,JEANPAUL,GUTHMANN JEANPAUL,GUTHMANN JEANPAUL,,,
180,GUTHMANN J P,GUTHMANN,JP,GUTHMANN JP,GUTHMANN JEANPAUL,,,
201,KOFOED P E,KOFOED,POULERIK,KOFOED POULERIK,KOFOED POULERIK,,,
201,KOFOED P E,KOFOED,PE,KOFOED PE,KOFOED POULERIK,,,
229,OUEDRAOGO J B,OUEDRAOGO,JEANBOSCO,OUEDRAOGO JEANBOSCO,OUEDRAOGO JEAN BOSCO,,,
229,OUEDRAOGO J B,OUEDRAOGO,JEAN BOSCO,OUEDRAOGO JEAN BOSCO,OUEDRAOGO JEAN BOSCO,,,
229,OUEDRAOGO J B,OUEDRAOGO,JB,OUEDRAOGO JB,OUEDRAOGO JEAN BOSCO,,,
245,SAMEEKOBO A,SAMEEKOBO,ALBERT,SAMEEKOBO ALBERT,SAMEEKOBO ALBERT,,,
245,SAMEEKOBO A,SAMEEKOBO,A,SAMEEKOBO A,SAMEEKOBO ALBERT,,,
306,DALMEIDA T,DALMEIDA,TANIA,DALMEIDA TANIA,DALMEIDA TANIA C,,,
306,DALMEIDA T C,DALMEIDA,TANIA C,DALMEIDA TANIA C,DALMEIDA TANIA C,,,
306,DALMEIDA TCDA,DALMEIDA,TANIA C D A,DALMEIDA TANIA C D A,DALMEIDA TANIA C,,,
311,ROUASFREISS N,ROUASFREISS,NATHALIE,ROUASFREISS NATHALIE,ROUASFREISS NATHALIE,,,
311,ROUASFREISS N,ROUASFREISS,N,ROUASFREISS N,ROUASFREISS NATHALIE,,,
311,ROUASSFREISS N,ROUASSFREISS,NATHALIE,ROUASSFREISS NATHALIE,ROUASFREISS NATHALIE,,,
347,TROYEBLOMBERG M,TROYEBLOMBERG,MARITA,TROYEBLOMBERG MARITA,TROYEBLOMBERG MARITA,,,
347,TROYEBLOMBERG M,TROYEBLOMBERG,M,TROYEBLOMBERG M,TROYEBLOMBERG MARITA,,,
363,RAYMOND M,RAYMOND,M,RAYMOND M,RAYMOND HOUGARD M,,,
363,RAYMOND M,RAYMOND,HOUGARDM,RAYMOND HOUGARDM,RAYMOND HOUGARD M,,,
364,HOUGARD J,HOUGARD,J,HOUGARD J,HOUGARD JEAN MARC,,,
364,HOUGARD J M,HOUGARD,JM,HOUGARD JM,HOUGARD JEAN MARC,,,
364,HOUGARD J M,HOUGARD,JEANMARC,HOUGARD JEANMARC,HOUGARD JEAN MARC,,,
364,HOUGARD J M,HOUGARD,J M,HOUGARD J M,HOUGARD JEAN MARC,,,
364,JEANMARC H,JEANMARC,HOUGARD,JEANMARC HOUGARD,HOUGARD JEAN MARC,,,
366,SAGBO J C,SAGBO,JEAN C,SAGBO JEAN C,SAGBO JEAN CLAUDE,,,
366,SAGBO J C,SAGBO,JEANCLAUDE,SAGBO JEANCLAUDE,SAGBO JEAN CLAUDE,,,
369,BODEAULIVINEC F,BODEAULIVINEC,FLORENCE,BODEAULIVINEC FLORENCE,BODEAULIVINEC FLORENCE,,,
369,BODEAULIVINEC F,BODEAULIVINEC,F,BODEAULIVINEC F,BODEAULIVINEC FLORENCE,,,
373,GUILLET P F,GUILLET,P F,GUILLET P F,GUILLET P F,,,
373,GUILLET P,GUILLET,P,GUILLET P,GUILLET P F,,,
466,MERCEREAUPUIJALON O,MERCEREAUPUIJALON,ODILE,MERCEREAUPUIJALON ODILE,MERCEREAUPUIJALON ODILE,,,
466,MERCEREAUPUIJALON O,MERCEREAUPUIJALON,O,MERCEREAUPUIJALON O,MERCEREAUPUIJALON ODILE,,,
498,VONTHRONSENECHEAU C,VONTHRONSENECHEAU,CATHERINE,VONTHRONSENECHEAU CATHERINE,VONTHRONSENECHEAU CATHERINE, STRASBOURG,UNIV STRASBOURG FAC PHARM UNITE PHARMACOGNOSIE,FRANCE
498,VONTHRONSENECHEAU C,VONTHRONSENECHEAU,C,VONTHRONSENECHEAU C,VONTHRONSENECHEAU CATHERINE, STRASBOURG,UNIV STRASBOURG FAC PHARM UNITE PHARMACOGNOSIE,FRANCE
517,BABAMOUSSA L S,BABAMOUSSA,LAMINE S,BABAMOUSSA LAMINE S,BABAMOUSSA LAMINE S,,,
517,BABAMOUSSA L,BABAMOUSSA,LAMINE,BABAMOUSSA LAMINE,BABAMOUSSA LAMINE S,,,
574,ROMANO R,ROMANO,R,ROMANO R,ROMANO ANTONINO,,,
583,WANG S J,WANG,SJ,WANG SJ,WANG SJ,,,
583,WANG S J,WANG,SHRJIE,WANG SHRJIE,WANG SJ,,,
584,LENGELER C,LENGELER,C,LENGELER C,LENGELER CHRISTIAN,,,
584,LENGELER C,LENGELER,CHRISTIAN,LENGELER CHRISTIAN,LENGELER CHRISTIAN,,,
585,SMITH T A,SMITH,TA,SMITH TA,SMITH THOMAS A,,,
585,SMITH T A,SMITH,THOMAS A,SMITH THOMAS A,SMITH THOMAS A,,,
586,VOUNATSOU P,VOUNATSOU,P,VOUNATSOU P,VOUNATSOU PENELOPE,,,
586,VOUNATSOU P,VOUNATSOU,PENELOPE,VOUNATSOU PENELOPE,VOUNATSOU PENELOPE,,,
588,TANNER M,TANNER,M,TANNER M,TANNER MARCEL,,,
588,TANNER M,TANNER,MARCEL,TANNER MARCEL,TANNER MARCEL,,,
600,MARTINPREVEL Y,MARTINPREVEL,YVES,MARTINPREVEL YVES,MARTINPREVEL YVES,,,
600,MARTINPREVEL Y,MARTINPREVEL,Y,MARTINPREVEL Y,MARTINPREVEL YVES,,,
611,ODUOLA A,ODUOLA,A,ODUOLA A,ODUOLA A,,,
611,ODOUOLA A,ODOUOLA,A,ODOUOLA A,ODUOLA A,,,
622,MOMBONGOMA G,MOMBONGOMA,GHYSLAIN,MOMBONGOMA GHYSLAIN,MOMBONGOMA GHYSLAIN,,,
622,MOMBONGOMA G,MOMBONGOMA,G,MOMBONGOMA G,MOMBONGOMA GHYSLAIN,,,
625,AKEREYDIOP D,AKEREYDIOP,DAISY,AKEREYDIOP DAISY,AKEREYDIOP DAISY,,,
625,AKEREYDIOP D,AKEREYDIOP,D,AKEREYDIOP D,AKEREYDIOP DAISY,,,
631,MACKANGA J R,MACKANGA,JEANRODOLPHE,MACKANGA JEANRODOLPHE,MACKANGA JEANRODOLPHE,,,
631,MACKANGA J R,MACKANGA,J R,MACKANGA J R,MACKANGA JEANRODOLPHE,,,
639,ZOLEKOMANEGO R,ZOLEKOMANEGO,RELLA,ZOLEKOMANEGO RELLA,ZOLEKOMANEGO RELLA,,,
639,ZOLEKOMANEGO R,ZOLEKOMANEGO,R,ZOLEKOMANEGO R,ZOLEKOMANEGO RELLA,,,
673,ROMANO A,ROMANO,ANTONINO,ROMANO ANTONINO,ROMANO ANTONINO,,,
711,FALANGA P B,FALANGA,PB,FALANGA PB,FALANGA PB,,,
711,FALANGA P,FALANGA,P,FALANGA P,FALANGA PB,,,
776,DOSSOUGBETE V,DOSSOUGBETE,V,DOSSOUGBETE V,DOSSOUGBETE V,PORTO NOVO,CLIN LOUIS PASTEUR,BENIN
799,DOSSANTOS M A,DOSSANTOS,MARIA A,DOSSANTOS MARIA A,DOSSANTOS MARIA A,,,
799,DOSSANTOS M A,DOSSANTOS,MARIA ADELAIDE,DOSSANTOS MARIA ADELAIDE,DOSSANTOS MARIA A,,,
1420,DAYO G K,DAYO,GUIGUIGBAZAKOSSIGAN,DAYO GUIGUIGBAZAKOSSIGAN,DAYO G K,,,
1422,HUYNH B T,BICH,TRAM,BICH TRAM,HUYNH B T,,,
1424,DODERERLANG C,DODERERLANG,CECILE,DODERERLANG CECILE,DODERERLANG C,,,
1426,BERENSRIHA N,BERENSRIHA,NICOLE,BERENSRIHA NICOLE,BERENSRIHA N,,,
1427,ETARD J F,ETARD,JEANFRANCOIS,ETARD JEANFRANCOIS,ETARD J F,,,
1428,OWUSUAGYEI S,OWUSUAGYEI,SETH,OWUSUAGYEI SETH,OWUSUAGYEI S,,,
1430,BARON B,BARON,BRUNO,BARON BRUNO,BARON B,,,
1431,HUYNH B T,BICHTRAM,HUYNH,BICHTRAM HUYNH,HUYNH B T,,,
1432,GUEZOMEVO B,GUEZOMEVO,BLAISE,GUEZOMEVO BLAISE,GUEZOMEVO B,,,
1433,KRAWICERADANNE I,KRAWICERADANNE,IRENE,KRAWICERADANNE IRENE,KRAWICERADANNE I,,,
1434,GUEGAN J F,GUEGAN,JEANFRANCOIS,GUEGAN JEANFRANCOIS,GUEGAN J F,,,
1435,OKEAGBO F,OKEAGBO,FREDERIC,OKEAGBO FREDERIC,OKEAGBO FREDERIC,,,
1435,AGBO F O,AGBO,FREDERIC OKE,AGBO FREDERIC OKE,OKEAGBO FREDERIC,,,
1439,MAXWELL C,MAXWELL,C,MAXWELL C,MAXWELL C,,,
1440,MWINGIRA V,MWINGIRA,V,MWINGIRA V,MWINGIRA V,,,
1441,KINIFFO R,KINIFFO,RICHARD,KINIFFO RICHARD,KINIFFO R,,,
1442,ITOH T,ITOH,T,ITOH T,ITOH T,,,
1444,KERAHHINZOUMBE C,KERAHHINZOUMBE,CLEMENT,KERAHHINZOUMBE CLEMENT,KERAHHINZOUMBE C,,,
1448,BOUYOUAKOTET M,BOUYOUAKOTET,MARIELLE,BOUYOUAKOTET MARIELLE,BOUYOUAKOTET M,,,
1449,DINBELL C,DINBELL,CHANTAL,DINBELL CHANTAL,DINBELL C,,,
1450,TERMINASSIAN D,TERMINASSIAN,DANIEL,TERMINASSIAN DANIEL,TERMINASSIAN D,,,
1451,VIGANWOMAS I,VIGANWOMAS,INES,VIGANWOMAS INES,VIGANWOMAS I,,,
1452,MARTINHERROU H,MARTINHERROU,HADRIEN,MARTINHERROU HADRIEN,MARTINHERROU H,,,
1455,GOULET J P,GOULET,JEANPHILIPPE,GOULET JEANPHILIPPE,GOULET J P,,,
1459,GRENIER J C,GRENIER,JEANCHRISTOPHE,GRENIER JEANCHRISTOPHE,GRENIER J C,,,
1462,JONVILLE M C,JONVILLE,MARIECAROLINE,JONVILLE MARIECAROLINE,JONVILLE M C,,,
